dmr,k502_2_in_w_4d,k502_4_in_w_4d,k608_6_in_w_4d,k520_in_w_23d,k528_in_w_23d,k529_in_w_23d,K589_in_w_3m,K592_in_w_3m,K600_in_w_3m,k427_in_w_1y,k430_in_w_1y,s288_in_w_1y,k608_1_in_m_4d,k502_3_in_m_4d,k502_5_in_m_4d,k518_in_m_23d,k519_in_m_23d,k526_in_m_23d,K588_in_m_3m,K590_in_m_3m,K591_in_m_3m,k428_in_m_1y,k429_in_m_1y,k431_in_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
in_all_dmr_523,0.156347739517933,0.158561326286154,0.13846867975279,0.167195690423981,0.159821133352759,0.167295755601085,0.200466533862699,0.197382684924834,0.207744180911857,0.235397188763774,0.225600712827642,0.207030826313553,0.327940763304381,0.338800238428555,0.342722007459589,0.334859512754431,0.326370464181661,0.340414542865481,0.42932391388511,0.437624782127895,0.426328749885237,0.526504373374644,0.532591542255214,0.541492123540431,0.151125915185626,0.164770859792608,0.201864466566463,0.22267624263499,0.336487669730842,0.333881506600524,0.431092481966081,0.533529346390096
in_all_dmr_524,0.0450994513893132,0.0483037383596241,0.0450034049301402,0.0590664966491171,0.0551939890465278,0.0547693365902719,0.0836482340061046,0.0716868677637619,0.0814775910361684,0.121010619282742,0.126334585476466,0.117915280190048,0.365973147372198,0.355404508037907,0.398670211557767,0.471934024391913,0.442302426003252,0.499863143181962,0.468910294840195,0.529732746346569,0.489382228236518,0.610260488487431,0.612870718832141,0.584314261759253,0.0461355315596925,0.0563432740953056,0.0789375642686783,0.121753494983085,0.373349288989291,0.471366531192376,0.496008423141094,0.602481823026275
in_all_dmr_525,0.0383048090044812,0.0399034122560052,0.0363004055217103,0.0395008297826094,0.0478528325867724,0.0489564219289887,0.0494806892931209,0.0476317933420419,0.0572533657373394,0.120711910420079,0.126249581759935,0.11262690765473,0.368128947850599,0.416813305553909,0.41713232522126,0.546297468902569,0.515049376872639,0.558224215276198,0.668768771183957,0.632191104808264,0.646074196226331,0.693174825216636,0.723472392915055,0.710477141404204,0.0381695422607322,0.0454366947661235,0.0514552827908341,0.119862799944915,0.400691526208589,0.539857020350469,0.649011357406184,0.709041453178632
in_all_dmr_526,0.122571559674159,0.112675514684373,0.0979730843385135,0.134832505302292,0.140661674953447,0.162115632779994,0.219541617649095,0.207790122032957,0.200525435788433,0.292773748813163,0.291292017720862,0.299019249459659,0.721823379719681,0.755842565045003,0.769639066798009,0.806913261960219,0.789949466749319,0.786960787074496,0.874685198877078,0.877605184081625,0.875516721519269,0.908176833605734,0.891802561464245,0.90555486510367,0.111073386232348,0.145869937678578,0.209285725156828,0.294361671997895,0.749101670520898,0.794607838594678,0.875935701492657,0.901844753391216
in_all_dmr_527,0.11022748028845,0.118871729168058,0.105825253617083,0.120981716697704,0.123373551435448,0.124012972661539,0.176202224141899,0.172940524139922,0.172967955167928,0.216177154184909,0.211075664417503,0.208344089705675,0.340701353323194,0.374507018649489,0.367533822348347,0.409419329174519,0.387215908247982,0.39825609509626,0.523171793877731,0.542096876161569,0.533696221722489,0.637038363052506,0.648909075895588,0.652184269533845,0.111641487691197,0.12278941359823,0.174036901149916,0.211865636102696,0.360914064773677,0.398297110839587,0.53298829725393,0.646043902827313
in_all_dmr_528,0.0385577538933208,0.0392622186756945,0.0415636841275566,0.056267323634218,0.0600333314905483,0.0562001197101786,0.0570981068335962,0.055095227082787,0.0434492659249055,0.0511372691573043,0.0739036633567741,0.0385517667551666,0.182253838659868,0.20620239151549,0.211006068745526,0.335970719785373,0.30989402844723,0.323368241075989,0.380507747530143,0.437190970559206,0.399527095273334,0.496443543888583,0.4967981920477,0.513794019304226,0.0397945522321906,0.057500258278315,0.0518808666137629,0.054530899756415,0.199820766306961,0.323077663102864,0.405741937787561,0.502345251746836
in_all_dmr_529,0.133221878478114,0.141668910957848,0.139219092327094,0.139795013957705,0.161439822611665,0.156563769461364,0.21616842109738,0.232858522805473,0.194270031184204,0.273752471572806,0.265492092534673,0.261734665189315,0.397863938404495,0.394803657025937,0.420198238256653,0.484939349641002,0.478357490071231,0.488009006528025,0.558129641082206,0.587416654492128,0.561978967888181,0.700457507203956,0.691163523549253,0.683870841479907,0.138036627254352,0.152599535343578,0.214432325029019,0.266993076432265,0.404288611229028,0.483768615413419,0.569175087820838,0.691830624077705
in_all_dmr_53,0.137592549294015,0.175873910576742,0.143820626669342,0.101750319816386,0.137285537296124,0.126175144799229,0.149635760385843,0.151080420407397,0.14151853466691,0.104416014845689,0.123572199011213,0.136914791153777,0.472279439813775,0.513849507047974,0.499563646365141,0.482494587368492,0.453349237386565,0.475866498099195,0.465406643792298,0.48906305636168,0.449836862243623,0.407818021367009,0.393537261010462,0.457556270914344,0.1524290288467,0.121737000637246,0.14741157182005,0.12163433500356,0.495230864408963,0.470570107618084,0.468102187465867,0.419637184430605
in_all_dmr_530,0.0469132970682193,0.0474699197352634,0.0383023569675191,0.0473153838909402,0.0358950581875339,0.0537280614150585,0.0740429025264555,0.0883826056862824,0.0663619838217444,0.168135144520743,0.149592054777883,0.130528605086166,0.203456454737626,0.233173940547637,0.215013520417573,0.244581859784108,0.22792339545273,0.281157297043341,0.408252910022365,0.413499835078554,0.3939169586838,0.584903369432525,0.612981275675181,0.611520340186763,0.0442285245903339,0.0456461678311775,0.0762624973448274,0.149418601461597,0.217214638567612,0.25122085076006,0.405223234594906,0.603134995098156
in_all_dmr_531,0.16768723777924,0.169702835602026,0.162339320811787,0.192031451475903,0.184083346003374,0.180508294594851,0.223640054059286,0.228884180728139,0.212465889711263,0.244650298507066,0.258891780210725,0.254600282576641,0.337278156945173,0.34697709117484,0.35352034940596,0.398698401013631,0.417006966318308,0.438499851163964,0.513252485088772,0.512864241512237,0.512187153527321,0.689886537379495,0.728871613210168,0.698108289314657,0.166576464731018,0.185541030691376,0.221663374832896,0.252714120431477,0.345925199175324,0.418068406165301,0.512767960042777,0.705622146634773
in_all_dmr_532,0.381224811802175,0.384028115190918,0.348591778448602,0.327140260212076,0.341641234027447,0.341871621672113,0.415384254282959,0.355878271233351,0.386917687804997,0.314437727915658,0.359159018711175,0.326308924069506,0.575733193980841,0.593058618804479,0.590381000217923,0.522464017140685,0.531768263921196,0.528083614107185,0.598068634065482,0.646767423589177,0.649323496348005,0.598545437757991,0.602067928625363,0.641403958804185,0.371281568480565,0.336884371970545,0.386060071107102,0.333301890232113,0.586390937667748,0.527438631723022,0.631386518000888,0.614005775062513
in_all_dmr_533,0.339826226511052,0.366896479936293,0.377587345244003,0.292410858283126,0.305466794411518,0.354718269338585,0.422987740934796,0.322731612508844,0.360150781810446,0.368764687718615,0.41468106051964,0.406490674619157,0.608185139029683,0.629378794568254,0.65118439511271,0.646874187781686,0.618983856117423,0.636113551315797,0.671786046106058,0.697039196623528,0.716067869316237,0.753832211943076,0.756333568890064,0.762376274836745,0.361436683897116,0.317531974011076,0.368623378418029,0.396645474285804,0.629582776236882,0.633990531738302,0.694964370681941,0.757514018556628
in_all_dmr_534,0.0451654304028847,0.0456518677462034,0.0387046101164941,0.0735530415906167,0.0769111961744832,0.0704437177183678,0.092287839107769,0.0849544061492864,0.0813810444675649,0.20675981931096,0.206070727926521,0.194551030186653,0.185221735998646,0.222696367142292,0.198084297277727,0.283096931238962,0.28483749910952,0.301629217363055,0.45079450040882,0.467035590421252,0.453789333288127,0.731990065937046,0.737478960905179,0.699787515925292,0.0431739694218607,0.0736359851611559,0.0862077632415401,0.202460525808045,0.202000800139555,0.289854549237179,0.457206474706066,0.723085514255839
in_all_dmr_535,0.0554088962203505,0.053413894165023,0.0398398087709935,0.0755973030222178,0.0716214979960373,0.0825143903111447,0.129354498668737,0.130112700234414,0.126746162640276,0.224289690288412,0.229603167809371,0.202836024551845,0.434279119362507,0.470397415888661,0.461576846977728,0.507401004415746,0.480184248849332,0.503641847925326,0.597998473066924,0.609600442847476,0.602204835457578,0.758684741218454,0.741250054873469,0.743552103800301,0.049554199718789,0.0765777304431333,0.128737787181142,0.218909627549876,0.455417794076299,0.497075700396801,0.603267917123993,0.747828966630741
in_all_dmr_536,0.0319094265934084,0.0303824278514437,0.0292329484650347,0.0325991422515527,0.0389799189170107,0.0396245607747958,0.0427936115001888,0.0401373667515026,0.0411807338545533,0.0664757730756025,0.0815795648173051,0.070096371872155,0.270757346186066,0.311672864763347,0.301320746044298,0.360525276099126,0.326796743848446,0.353465266229249,0.466932122350345,0.479286787328817,0.45844350511478,0.725648386407777,0.729059325528177,0.72516383915892,0.0305082676366289,0.0370678739811197,0.0413705707020816,0.0727172365883542,0.294583652331237,0.346929095392274,0.468220804931314,0.726623850364958
in_all_dmr_537,0.0600250380330654,0.0583560222360652,0.0661865858549427,0.0759198397427626,0.0674822898797375,0.0779289561254315,0.112965187532603,0.112952474960762,0.111241696963817,0.18216966120663,0.159661096592184,0.147290324472516,0.452653267571293,0.487687604939807,0.494090769240417,0.515013765079172,0.477771109763646,0.520983381820217,0.516658452247199,0.544971233795888,0.536904787066325,0.614833392301755,0.626324238774139,0.630649480941718,0.0615225487080244,0.0737770285826439,0.112386453152394,0.16304036075711,0.478143880583839,0.504589418887678,0.532844824369804,0.623935704005871
in_all_dmr_538,0.0382062162685508,0.0432342966008176,0.0380865219255827,0.0788801078493627,0.104536780578841,0.0832700676158922,0.12694346434964,0.140543363187427,0.145516618354418,0.280005950414604,0.269275375035952,0.32619156447135,0.331108202750896,0.387566610286894,0.38685251690267,0.461984471251143,0.447824717435124,0.478175166042975,0.540248997150958,0.561281272325886,0.548784100290765,0.826036366295124,0.827694323643521,0.800158109147494,0.0398423449316504,0.0888956520146986,0.137667815297162,0.291824296640635,0.368509109980153,0.462661451576414,0.550104789922536,0.817962933028713
in_all_dmr_539,0.370340296493361,0.367983899868105,0.306638396751176,0.318005992881843,0.336868676839943,0.358276717163372,0.421831802485029,0.438478108983605,0.428214682004299,0.503028689828586,0.469668958995993,0.561053034562879,0.491613658476121,0.521378217768151,0.509988285298595,0.521598186079117,0.492262868265564,0.535686840274563,0.639959140190317,0.665419111620915,0.644290910376112,0.752995126046476,0.749846533274789,0.760260573339021,0.348320864370881,0.337717128961719,0.429508197824311,0.511250227795819,0.507660053847622,0.516515964873081,0.649889720729115,0.754367410886762
in_all_dmr_54,0.380816712667442,0.410330773083439,0.463274855839052,0.400190607612303,0.450205621636163,0.404483256366032,0.469086399100395,0.476991213476795,0.486804730942136,0.407230525298118,0.437220402456106,0.355218381995216,0.679447878353015,0.708021590361312,0.694837509478055,0.680223488125899,0.682901866401531,0.698957875467507,0.691021015998477,0.720052067070669,0.70441088294911,0.726909228646432,0.727270719543297,0.752836972826046,0.418140780529978,0.418293161871499,0.477627447839775,0.39988976991648,0.694102326064127,0.687361076664979,0.705161322006085,0.735672307005258
in_all_dmr_540,0.101305011290613,0.0793221666112334,0.0772775693471928,0.102212924262748,0.0940085863489201,0.100877678009362,0.106870674603185,0.102813514851779,0.110940768101251,0.101446422220153,0.105328889393927,0.0918062045851708,0.327477910862592,0.350209351133803,0.339085465205912,0.347134469144656,0.325557731989127,0.343461442437198,0.33963727568182,0.377062372286669,0.341513214803906,0.361511956277602,0.351556473391335,0.358663960752601,0.0859682490830131,0.0990330628736767,0.106874985852072,0.0995271720664169,0.338924242400769,0.338717881190327,0.352737620924132,0.357244130140513
in_all_dmr_541,0.0945130765958345,0.0935087497265628,0.0822866535335371,0.0992235431209047,0.108054159675307,0.0957456985761497,0.145543394940417,0.145901758428033,0.14111885416969,0.181594838028596,0.177208311967595,0.163354685363351,0.388618467300625,0.410678568900767,0.414314030621646,0.432694933822294,0.407570886128694,0.420588343424648,0.509351563638869,0.522039235145606,0.509737841790134,0.540952047395298,0.556069867211502,0.572489729883546,0.0901028266186448,0.101007800457454,0.144188002512713,0.174052611786514,0.404537022274346,0.420284721125212,0.513709546858203,0.556503881496782
in_all_dmr_542,0.0883381518244186,0.101097578909499,0.0699563649916005,0.0934508618651861,0.096333747950363,0.0969775156955531,0.138353041320603,0.133813716299502,0.126391212940479,0.154028721477777,0.14890048515424,0.143698755206374,0.259718644355968,0.283803782831835,0.272832267120309,0.278428634263046,0.261158383375657,0.286357228537981,0.355890101372203,0.37305329145868,0.363618877041474,0.474844692229342,0.485235591896309,0.495371545611124,0.086464031908506,0.0955873751703674,0.132852656853528,0.148875987279464,0.272118231436037,0.275314748725561,0.364187423290786,0.485150609912258
in_all_dmr_543,0.146649796242008,0.149943538208046,0.140794850792151,0.168429722366218,0.187389059550703,0.186993350559693,0.238308015830447,0.24088394948962,0.228787626213191,0.271662856938077,0.307209180176843,0.289034202555837,0.480987615057428,0.505473252981227,0.494495568982516,0.524693038996056,0.536264555753088,0.547158500981373,0.609939984385953,0.630969767943886,0.61877926151617,0.724089508669,0.754129989408037,0.742899589487079,0.145796061747402,0.180937377492205,0.235993197177753,0.289302079890252,0.493652145673724,0.536038698576839,0.61989633794867,0.740373029188039
in_all_dmr_544,0.336698280453827,0.349201870615106,0.303834868095956,0.311405086012151,0.323714534154425,0.313916349822787,0.414620970831072,0.417450677657383,0.406190066666589,0.477891229024832,0.480164634572986,0.462231991845437,0.555391611504341,0.573098070653767,0.549515059532539,0.625170771698116,0.586475452693243,0.60028927568479,0.707426103072502,0.704003283097821,0.713925299871099,0.826206966921579,0.819150628546754,0.821815072994146,0.329911673054963,0.316345323329788,0.412753905051681,0.473429285147752,0.559334913896882,0.603978500025383,0.708451562013807,0.822390889487493
in_all_dmr_545,0.175712895839576,0.17547152470476,0.183962964226131,0.171240649079242,0.183802802230842,0.188463832324422,0.219890677191824,0.218498444176678,0.219647011138309,0.25155353040921,0.255664064493768,0.23717946245259,0.276543489754394,0.287856004840472,0.270103396998139,0.306744782053,0.281960598565587,0.300920315018825,0.397686428742947,0.40381533870032,0.39345876874942,0.724969080848003,0.72173874590886,0.698521319014312,0.178382461590156,0.181169094544835,0.21934537750227,0.248132352451856,0.278167630531002,0.296541898545804,0.398320178730896,0.715076381923725
in_all_dmr_546,0.134108735533749,0.141995759197652,0.126052535592864,0.155112011551938,0.126902867451786,0.137463786953771,0.219249507844886,0.23073961154288,0.21458380235213,0.305569616341794,0.296846708513091,0.263350442990031,0.547953789019113,0.575092653568206,0.549764293326901,0.574889915440438,0.563458615485789,0.594237907399089,0.605442385550941,0.613345042298737,0.60681855693441,0.650703844991301,0.662067567171141,0.654865147344597,0.134052343441422,0.139826221985832,0.221524307246632,0.288588922614972,0.557603578638073,0.577528812775105,0.608535328261363,0.655878853169013
in_all_dmr_547,0.0783723238277392,0.0767813852317182,0.0650044295842562,0.0871711013473707,0.0986318348795557,0.0952039127576063,0.129683904956423,0.139189893761148,0.141973557457777,0.251012166758674,0.260771203634068,0.235243752479271,0.297677795697807,0.327776724006177,0.332053844567834,0.356198472800234,0.320906607783418,0.361642386613521,0.504285462692579,0.519995184195982,0.495602618676302,0.626878170942891,0.619730760113171,0.641450264430294,0.0733860462145712,0.0936689496615109,0.136949118725116,0.249009040957338,0.319169454757273,0.346249155732391,0.506627755188288,0.629353065162119
