dmr,C3,C4,C7.1,C7.2,C9.1,C9.2,C10,C11.1,C11.2,P2,P4,P7,P8,P9,P10,P11,,,,,,,,,,,,,,,,,,
DMR_up_908,0.032026538,0.013367968,-0.016979311,-0.022812242,-0.006317183,-0.004854703,0.007126319,0.021733944,0.008735208,0.458465368,0.231238057,0.18779831,0.198723458,0.229252985,0.332594704,0.639604611,,,,,,,,,,,,,,,,,,
DMR_up_909,0.011749298,-0.019434113,0.005553451,8.18E-06,0.010261741,-0.018468228,0.016983868,-0.000286537,0.005381633,0.348334274,0.267355443,0.238086355,0.179854062,0.219722848,0.25429108,0.490400394,,,,,,,,,,,,,,,,,,
DMR_up_91,-0.039018683,0.003711361,-0.005758368,-0.019802754,-0.009854388,-0.006245285,0.025448866,0.001189143,0.011311422,0.304508323,0.280940198,0.183470089,0.160123929,0.259771554,0.252392692,0.413051887,,,,,,,,,,,,,,,,,,
DMR_up_910,0.005116215,-0.000114121,-0.014261541,-0.014681259,-0.022686913,0.074646722,-0.011366095,-0.005388195,-0.006148599,0.39841879,0.369703091,0.285846247,0.214512455,0.29881178,0.324304774,0.460894078,,,,,,,,,,,,,,,,,,
DMR_up_911,0.014791042,-0.045429237,0.052327536,0.026413013,-0.061535549,0.149521005,-0.039839621,-0.052245134,-0.029212016,0.385585709,0.294161091,0.249125726,0.235461185,0.206766328,0.241299041,0.405004306,,,,,,,,,,,,,,,,,,
DMR_up_912,0.027417249,-0.019577631,0.005107408,-0.005727685,-0.00300312,-0.013993349,0.024970842,-0.006739402,0.018962938,0.449509493,0.325413815,0.285529827,0.201988294,0.258493639,0.303559396,0.556767911,,,,,,,,,,,,,,,,,,
DMR_up_913,0.02610578,0.095714531,0.026542996,-0.013255036,-0.10447709,-0.090087912,0.004014787,0.06103252,0.020515202,0.30348094,0.277726143,0.235095309,0.182895845,0.236677436,0.26435962,0.527164197,,,,,,,,,,,,,,,,,,
DMR_up_914,-0.002164475,0.034272963,0.027158227,-0.026531331,-0.122630546,-0.032615098,0.048841899,0.035704187,0.0357997,0.396381467,0.357706778,0.235149623,0.161289256,0.327721023,0.306194076,0.620796437,,,,,,,,,,,,,,,,,,
DMR_up_915,-0.08534725,-0.001387834,-0.018625561,0.018730504,-0.018338303,-0.019683235,0.003221088,0.047168426,-0.011085086,0.41973676,0.312915483,0.284379929,0.227854413,0.283880477,0.320355347,0.429637412,,,,,,,,,,,,,,,,,,
DMR_up_916,-0.063645835,0.004357916,0.005301483,-0.001772622,-0.000881888,-0.005935763,0.013860177,0.003128972,-0.018058272,0.599257112,0.510370526,0.363635471,0.318475344,0.419499178,0.47984203,0.697421532,,,,,,,,,,,,,,,,,,
DMR_up_917,0.053331498,-0.022588637,-0.006166146,-0.006783459,0.013618862,0.012086836,0.010859627,0.001073026,-0.002100107,0.326629552,0.244094656,0.195644936,0.094367976,0.236526074,0.240019868,0.560610049,,,,,,,,,,,,,,,,,,
DMR_up_918,-0.082833966,-0.013598706,0.000102787,-0.020550821,0.00473878,0.015662547,0.022507041,-0.000745681,-0.008115947,0.349282766,0.260616739,0.205309372,0.1454219,0.194736113,0.256160466,0.483730302,,,,,,,,,,,,,,,,,,
DMR_up_919,-0.00057287,-0.109939726,0.012440743,-0.14434439,-0.106205847,0.066441799,0.208776409,0.236729104,-0.183898093,0.38684434,-0.012285339,0.199633964,0.32025057,0.107109261,0.240103989,0.349619228,,,,,,,,,,,,,,,,,,
DMR_up_92,-0.009188197,0.004135605,0.012045159,-0.006729608,-0.010784378,-0.002961611,0.006086098,0.006340814,-0.008132082,0.38975667,0.258520482,0.205874578,0.158068227,0.195036155,0.236181401,0.462233595,,,,,,,,,,,,,,,,,,
DMR_up_920,-0.034414856,-0.008863382,0.006888015,-0.015961719,0.009980786,-0.003222056,0.003719248,0.007059922,0.000399184,0.432615033,0.327708686,0.262997321,0.199862357,0.282371768,0.330120331,0.49923689,,,,,,,,,,,,,,,,,,
DMR_up_921,-0.020106805,-0.03959488,0.011249688,-0.021655207,-0.022068334,0.037404921,0.035853676,0.019120229,-0.020310094,0.361976893,0.296075143,0.293684051,0.275916113,0.310886848,0.325537031,0.44848867,,,,,,,,,,,,,,,,,,
DMR_up_922,0.006390567,0.003999919,-0.017162491,-0.002263837,-0.002462949,0.007717244,0.005034906,0.021769782,-0.016632575,0.410669146,0.316170442,0.256409422,0.232640633,0.304328611,0.283924952,0.454322845,,,,,,,,,,,,,,,,,,
DMR_up_923,-0.00751624,-0.023296763,0.003783811,0.014387036,-0.011768381,0.006396311,0.019753651,0.017130744,-0.026386408,0.371697588,0.344297446,0.28815599,0.227187264,0.313121292,0.315111605,0.418745543,,,,,,,,,,,,,,,,,,
DMR_up_924,0.012399149,-0.0386795,-0.020157196,-0.013965722,-0.004410252,-0.026285185,0.056150996,0.033712291,0.013634569,0.441324909,0.322021833,0.232531613,0.178439037,0.283468342,0.307410128,0.590879189,,,,,,,,,,,,,,,,,,
DMR_up_925,-0.019778979,-0.010606383,-0.010022378,-0.027964341,0.045810987,-0.002842258,0.004066042,0.016344638,-0.014786309,0.430221612,0.407057208,0.293300174,0.276247375,0.353389235,0.358880451,0.559465556,,,,,,,,,,,,,,,,,,
DMR_up_926,0.011513947,0.093559025,-0.011784869,0.004337956,-0.005708118,-0.053736438,0.009422807,0.04321701,-0.079307373,0.275348532,0.189110435,0.16123325,0.131410427,0.233626339,0.292958287,0.413244915,,,,,,,,,,,,,,,,,,
DMR_up_927,8.99E-05,-0.007131034,0.015786848,-0.015125876,-0.002602731,-0.026360627,0.00858698,0.010965679,0.015880764,0.614136108,0.491334068,0.419826882,0.391272108,0.45162159,0.457893584,0.631298517,,,,,,,,,,,,,,,,,,
DMR_up_928,-0.063193529,0.003156893,-0.069410557,0.052450221,-0.03743318,0.055680674,-0.007791355,0.037395061,-0.034047757,0.514090976,0.364315509,0.233872346,0.202213409,0.271053511,0.371070574,0.515510167,,,,,,,,,,,,,,,,,,
DMR_up_929,-0.012496938,-0.031820551,0.007880623,-0.007028245,-0.002503174,0.004240294,0.009713708,0.005290284,0.014227062,0.342883623,0.291326612,0.185813036,0.191658228,0.226552129,0.268815666,0.586710694,,,,,,,,,,,,,,,,,,
DMR_up_93,-0.013049452,-0.019576427,-0.000344157,-0.00840572,0.006033373,-0.003703668,0.035272905,-0.008232937,-0.001043369,0.325859631,0.277608007,0.208578814,0.166500735,0.242823232,0.27425266,0.424699911,,,,,,,,,,,,,,,,,,
DMR_up_930,0.015827593,0.054938347,-0.00088647,-0.02987826,-0.013677657,-0.003374772,-0.010329855,-0.010911494,0.014120158,0.467491216,0.285354031,0.247297139,0.179082123,0.275542321,0.366612119,0.514777186,,,,,,,,,,,,,,,,,,
DMR_up_931,0.032131795,-0.002238698,0.007281998,-0.010777467,-0.004911788,0.007047768,0.009937672,-0.006252219,-8.73E-05,0.440778338,0.332403928,0.215363906,0.152167043,0.308370594,0.364914234,0.582744351,,,,,,,,,,,,,,,,,,
DMR_up_932,0.00317499,-0.000717813,0.000536577,0.007752833,0.019408168,-0.016635611,-0.007510323,0.015312739,-0.018146571,0.452933559,0.34212381,0.30013962,0.204921257,0.26756302,0.335813268,0.477193439,,,,,,,,,,,,,,,,,,
DMR_up_933,-0.019042409,-0.03138607,0.021049121,0.007221293,-0.00779695,-0.01426831,0.013995009,-0.003395286,0.014581195,0.337107551,0.270650779,0.216846499,0.162432811,0.258826378,0.262697231,0.4056552,,,,,,,,,,,,,,,,,,
DMR_up_934,-0.018055144,0.019813279,-0.00119946,-0.029037799,-0.007555552,-0.021191204,0.022922632,0.030013626,-0.013765519,0.410118486,0.315352731,0.295285547,0.242743177,0.260847127,0.32888304,0.517028215,,,,,,,,,,,,,,,,,,
DMR_up_935,0.014302391,0.007384936,0.007695613,-0.006585689,-0.025099328,-0.014592126,0.021908598,0.004888922,0.004399076,0.449837196,0.321520595,0.248206054,0.195065799,0.314499848,0.337499444,0.549996763,,,,,,,,,,,,,,,,,,
DMR_up_936,-0.038776575,0.003255313,0.005670635,-0.032225091,0.043810831,-0.027694431,0.020167953,-0.023690939,0.010705732,0.326447423,0.264703425,0.199677879,0.155591558,0.231808935,0.253107854,0.423413573,,,,,,,,,,,,,,,,,,
DMR_up_937,0.048735899,-0.022071905,0.009841539,-0.007579949,0.035336376,-0.017035223,0.004868143,-0.006614144,0.003255161,0.3833036,0.287538151,0.25027576,0.220612408,0.296608997,0.27555427,0.503911194,,,,,,,,,,,,,,,,,,
DMR_up_938,0.015280211,-9.22E-05,0.00111782,-0.017355254,0.012382594,-0.021472646,0.000882259,0.033162765,-0.008625311,0.59025452,0.503652133,0.448777659,0.309849946,0.462724031,0.456127218,0.682258989,,,,,,,,,,,,,,,,,,
DMR_up_939,-0.006274097,-0.00848243,0.007928431,-0.03793721,-0.040603528,0.068837033,0.013611028,0.003077797,-0.00643112,0.351262366,0.276390912,0.20840557,0.165457915,0.247244528,0.239269665,0.402947168,,,,,,,,,,,,,,,,,,
DMR_up_94,-0.005552271,0.149798061,0.113115476,0.009109247,-0.123555691,-0.154826609,-0.051287315,0.141198363,-0.083551531,0.298875998,0.178475494,0.065148838,0.275126113,0.158175185,0.233136921,0.48581867,,,,,,,,,,,,,,,,,,
DMR_up_940,-0.029081169,0.221166411,0.072335329,0.001563148,-0.082099828,0.097568693,-0.152633986,-0.027225836,-0.11067393,0.219618212,0.282454187,0.229644692,0.264435548,0.294685265,0.24554666,0.346728055,,,,,,,,,,,,,,,,,,
DMR_up_941,-0.000294766,-0.006850236,0.003508473,-0.006287767,-0.005619385,-0.00935772,0.032332929,-0.003454042,-0.004272253,0.397271325,0.259740113,0.274608108,0.219751569,0.17953495,0.319286274,0.559446052,,,,,,,,,,,,,,,,,,
DMR_up_942,-0.041154073,-0.007064813,0.00399667,0.000144346,0.006010568,-0.007976014,0.01031137,-0.008677392,0.003255268,0.471729103,0.313815039,0.262369363,0.221728676,0.272982394,0.350889481,0.499080329,,,,,,,,,,,,,,,,,,
DMR_up_943,-0.025514377,-0.003861935,0.014951745,0.017576214,-0.015098246,-0.013268327,0.028345377,-0.016431759,-0.012213067,0.418748045,0.325705681,0.274838593,0.219492622,0.279245439,0.301886943,0.443952384,,,,,,,,,,,,,,,,,,
DMR_up_944,0.006275455,-0.005023735,-0.006969979,0.012342918,0.004115448,-0.007183316,-0.009539208,0.027556829,-0.015298956,0.52288993,0.44191307,0.332502049,0.273977374,0.292272391,0.297330688,0.659475411,,,,,,,,,,,,,,,,,,
DMR_up_945,0.061911358,0.043867958,-0.00866716,-0.006196357,-0.017408841,-0.047628045,0.019400116,0.012167992,0.004464337,0.449718177,0.345215595,0.315449039,0.227267791,0.341598797,0.25649944,0.497178369,,,,,,,,,,,,,,,,,,
DMR_up_946,0.038000889,-0.015500404,0.02728024,-0.005515441,-0.004759193,-0.004187127,0.009017407,-0.000995118,-0.005340365,0.38207371,0.27142282,0.218118396,0.149635141,0.183031975,0.260275768,0.582081381,,,,,,,,,,,,,,,,,,
DMR_up_947,-0.03357556,0.020208835,-0.007764765,0.006323012,-0.024509727,-0.002956905,0.001506538,0.004842583,0.002350431,0.2389413,0.263392251,0.186323818,0.164175754,0.230505167,0.26710735,0.420529237,,,,,,,,,,,,,,,,,,
DMR_up_948,0.053744731,-0.043974739,0.002348412,-0.007644318,-0.007467498,-0.029414281,0.070817587,-0.019582942,0.034917778,0.410620204,0.333259582,0.230329824,0.246646141,0.27824629,0.323573976,0.474077404,,,,,,,,,,,,,,,,,,
DMR_up_949,-0.021327353,-0.020355403,-0.004687879,-0.005402574,-0.027316177,0.043738708,-0.031544615,0.035159072,0.010408866,0.563882478,0.490596242,0.443757192,0.399510677,0.444935483,0.458992621,0.616047839,,,,,,,,,,,,,,,,,,
DMR_up_95,-0.054450301,-0.01753988,0.004458629,-0.01072994,-0.014475949,-0.011803694,0.02685808,-0.012477481,0.035710234,0.397842342,0.229414441,0.181515301,0.128144195,0.119436003,0.198404237,0.587281897,,,,,,,,,,,,,,,,,,
DMR_up_950,-0.016187216,-0.019473202,-0.004953273,-0.018813796,-0.019837263,-0.01641992,0.07171187,-0.008643195,0.01642878,0.358233128,0.261400706,0.180537068,0.125137775,0.177804439,0.306674053,0.5400872,,,,,,,,,,,,,,,,,,
DMR_up_951,-0.015182136,0.052645448,0.022801698,0.001506842,-0.035061288,-0.047014191,0.017075338,-0.00222785,-0.009726,0.395875331,0.328015752,0.281689662,0.214607499,0.261364499,0.313392298,0.489464781,,,,,,,,,,,,,,,,,,
DMR_up_952,0.051501461,0.012749665,0.000534144,-0.01359707,-0.003168027,-0.01060939,0.023716866,-0.001146776,-0.008479413,0.40515999,0.311130621,0.245248288,0.183976545,0.238228424,0.318427645,0.491953424,,,,,,,,,,,,,,,,,,
DMR_up_953,0.018627937,-0.043953872,0.00101336,0.012723722,-0.080902,0.083756605,0.095305297,0.031485862,-0.099428973,0.319239711,0.324481736,0.319105707,0.237993878,0.238607422,0.296551929,0.382950129,,,,,,,,,,,,,,,,,,
DMR_up_954,-0.021717823,-0.014890705,-0.052172003,-0.058944903,0.061470599,0.060948856,0.027813692,-0.020842363,-0.003383174,0.371239874,0.263825268,0.243351183,0.168578204,0.247220076,0.256335882,0.37658909,,,,,,,,,,,,,,,,,,
DMR_up_955,0.01868206,-0.016925423,0.019667876,-0.010564326,0.00746739,-0.013610826,0.00735902,0.012620598,-0.006014311,0.415112469,0.311149549,0.256648272,0.192407789,0.28842408,0.317737131,0.513837882,,,,,,,,,,,,,,,,,,
DMR_up_956,-0.013439427,-0.018807269,-0.02294245,0.062566247,-0.072439759,0.087157226,0.03379197,0.000866266,-0.070192229,0.312503919,0.305473222,0.330844398,0.272542982,0.249051781,0.275446915,0.36803656,,,,,,,,,,,,,,,,,,
DMR_up_957,-0.033024374,-0.01749081,0.010716577,-0.020521638,0.004616245,-0.005554552,0.004653205,0.026088234,-0.002507264,0.386048578,0.329806149,0.283837514,0.22970184,0.261204676,0.307807775,0.475723392,,,,,,,,,,,,,,,,,,
DMR_up_958,-0.012072756,-0.009991389,-0.008899568,0.025552589,-0.025252079,-0.000816522,0.032503026,0.005675365,-0.01877142,0.386780026,0.326293023,0.270118038,0.217709119,0.250497147,0.302566467,0.526076669,,,,,,,,,,,,,,,,,,
DMR_up_959,-0.047870695,-0.003915137,0.011495813,-0.019851022,-0.009923074,-0.022371973,0.016008479,0.009420736,0.019136175,0.31146066,0.249744795,0.218822242,0.149981535,0.200270413,0.255943783,0.444359763,,,,,,,,,,,,,,,,,,
DMR_up_96,0.023083214,-6.19E-05,0.008886837,-0.019314591,-0.011020612,-0.006971334,0.046216622,-0.01571657,-0.002018484,0.352016696,0.26230593,0.204946687,0.161936526,0.212790393,0.269357694,0.412982516,,,,,,,,,,,,,,,,,,
DMR_up_960,-0.005906653,0.000153051,-0.003097595,-0.008812079,-0.0015094,-0.002804041,0.004348853,0.020005286,-0.008284076,0.533156415,0.416896065,0.337407064,0.259293129,0.368743634,0.3766916,0.589891164,,,,,,,,,,,,,,,,,,
DMR_up_961,0.013197471,-0.026746091,-0.000912572,-0.00839547,0.01518756,-0.003542452,-0.01553494,0.04596777,-0.006023808,0.670004569,0.511099004,0.453014138,0.314532757,0.435942175,0.436188095,0.689818238,,,,,,,,,,,,,,,,,,
DMR_up_962,2.86E-05,-0.005741272,-0.062532937,0.001969676,-0.074418974,-0.034900904,0.047524642,0.059426274,0.068673493,0.300018245,0.243131964,0.222775069,0.130624288,0.169394282,0.260713374,0.464725823,,,,,,,,,,,,,,,,,,
DMR_up_963,0.008114949,0.04565539,0.060930534,0.102770672,-0.069134673,-0.060255183,0.024341229,-0.076304348,-0.028003624,0.429025097,0.437651349,0.245224626,0.222731424,0.195599464,0.284203884,0.493856609,,,,,,,,,,,,,,,,,,
DMR_up_964,-0.018983316,0.006062835,0.030799258,-0.000126502,-0.047017881,0.006287639,0.018092026,-0.029554028,0.015456655,0.397866124,0.328674479,0.294016989,0.237205219,0.267496212,0.339307552,0.482012495,,,,,,,,,,,,,,,,,,
DMR_up_965,0.013541426,0.049040409,-0.013608511,-0.014271313,-0.014335549,-0.050632949,0.019467267,0.036489268,-0.012148621,0.439307361,0.353235005,0.292550287,0.212809947,0.330418822,0.292189393,0.439027176,,,,,,,,,,,,,,,,,,
DMR_up_966,-0.014712403,-0.004918504,-0.000678755,0.00650052,-0.01380872,-0.003217319,0.007235388,-0.00106073,0.009948119,0.408639551,0.297760399,0.287705977,0.254527868,0.226803243,0.31206092,0.506489544,,,,,,,,,,,,,,,,,,
DMR_up_967,0.001299659,0.003014769,0.011688939,-0.005623796,-0.007997979,-0.013517087,0.01835809,-0.000177826,-0.005745112,0.401907048,0.378321453,0.250354293,0.175005271,0.295136635,0.311501487,0.529158144,,,,,,,,,,,,,,,,,,
DMR_up_968,-0.009525645,-0.019986527,0.009895958,-0.008647856,-0.016677673,-0.004682379,0.042915177,-0.004911849,0.002095151,0.346918381,0.217944864,0.18257969,0.129293998,0.203058222,0.26116057,0.446469492,,,,,,,,,,,,,,,,,,
DMR_up_969,-0.066804683,-0.02732184,0.008171289,-0.018086512,0.029497368,-0.02944459,0.053413537,-0.001748991,-0.014480262,0.413719656,0.319217393,0.256801692,0.225924326,0.270548226,0.258608203,0.473372687,,,,,,,,,,,,,,,,,,
DMR_up_97,-0.025290674,-0.00733064,-0.001356037,0.04840465,-0.010334538,-0.030402399,-0.001971526,0.033908056,-0.030917568,0.346704174,0.234559881,0.225600556,0.182398632,0.207829806,0.26180264,0.411562384,,,,,,,,,,,,,,,,,,
DMR_up_970,0.033284329,-0.008781288,0.006178876,-0.013335127,-0.006926251,0.004049055,0.012335317,0.015753329,-0.00927391,0.384754109,0.308910541,0.285923855,0.243873265,0.277067409,0.29483931,0.435142754,,,,,,,,,,,,,,,,,,
DMR_up_971,-0.041069713,-0.035267374,-0.02051282,-0.003641921,-0.018582599,0.0946427,0.005399168,-0.006281092,-0.015756059,0.395591391,0.295208599,0.246999727,0.214176743,0.268075334,0.273938375,0.494552699,,,,,,,,,,,,,,,,,,
DMR_up_972,-0.000654111,0.019490526,-0.009213431,-0.007763637,0.010636803,-0.006302776,0.010321284,-0.004792129,-0.012376641,0.630209736,0.465497181,0.402751194,0.359689478,0.472788369,0.435274025,0.72389019,,,,,,,,,,,,,,,,,,
DMR_up_973,-0.033979487,-0.00615746,0.007742584,-0.009586224,-0.001971971,-0.007765839,0.023519969,0.000734788,-0.006515848,0.463990718,0.301775778,0.292309961,0.170952274,0.255321316,0.380155913,0.56205481,,,,,,,,,,,,,,,,,,
DMR_up_974,0.027826298,0.005398617,-0.002841324,0.010172887,-0.007432685,0.033391466,-0.000183484,-0.018873974,-0.019631506,0.413306835,0.299662533,0.260739896,0.199551834,0.237635384,0.302684564,0.513113527,,,,,,,,,,,,,,,,,,
DMR_up_975,0.067617185,0.005839063,-0.005507683,-0.008668656,0.008460379,-0.003036503,0.021189611,-0.014225056,-0.004051155,0.446529728,0.328644037,0.254205295,0.20010617,0.239998422,0.311308558,0.495780079,,,,,,,,,,,,,,,,,,
DMR_up_976,0.03077005,-0.014697785,-0.0011191,-0.013404016,0.011162584,0.004768927,0.011049859,-0.008455297,0.010694828,0.434521303,0.312198911,0.273996668,0.193540538,0.287609942,0.293659831,0.499538716,,,,,,,,,,,,,,,,,,
DMR_up_977,-0.012963552,-0.038866257,0.031013872,-0.040143501,-0.066536582,0.096170002,0.031354189,-0.015775323,0.0027836,0.299276093,0.253017237,0.206171015,0.158067499,0.209344891,0.252338472,0.414270741,,,,,,,,,,,,,,,,,,
DMR_up_978,0.013280791,0.004952585,-0.000631859,-0.022968778,-0.016637373,-0.015386524,0.045880392,-0.0144635,0.01925506,0.430727141,0.31938304,0.270641334,0.170317571,0.262773644,0.357730215,0.602644073,,,,,,,,,,,,,,,,,,
DMR_up_979,-0.026055563,-0.01428259,-0.004627367,-0.012967806,0.008650532,0.002555767,0.00151484,0.012695743,0.006460884,0.456449815,0.314979786,0.303800267,0.210599416,0.216049237,0.28528367,0.585277986,,,,,,,,,,,,,,,,,,
DMR_up_98,0.012429281,-0.023719713,0.065476471,-0.026496622,-0.036833123,-0.029945928,-0.042052936,0.00564564,0.08792621,0.348185374,0.248884561,0.22365583,0.185096312,0.178747174,0.186736111,0.381556401,,,,,,,,,,,,,,,,,,
DMR_up_980,-0.025371691,0.006176412,0.05008891,-0.011563306,0.00620747,-0.042263142,0.009543173,-0.021176066,0.002986547,0.443730387,0.338986102,0.271937819,0.189432329,0.29342741,0.281163418,0.535263907,,,,,,,,,,,,,,,,,,
DMR_up_981,-0.027886891,-0.057943606,0.061460771,0.053849049,0.001291415,-0.326840254,0.202659827,0.059296877,-0.013774079,0.388234939,0.260435578,0.294005759,0.050741331,0.188802203,0.310360332,0.379051488,,,,,,,,,,,,,,,,,,
DMR_up_982,-0.019363867,-0.006107764,0.002144935,-0.001221736,0.001276478,-0.001153774,0.008861061,-0.001255226,-0.002543976,0.439841692,0.24325102,0.164425545,0.099782986,0.184678853,0.210894368,0.568122104,,,,,,,,,,,,,,,,,,
DMR_up_983,-0.008859033,0.012797813,0.020959199,0.044417609,-0.065002433,-0.091734744,0.067988167,0.017991755,-0.007417365,0.537566914,0.403607958,0.38734719,0.331010427,0.358870765,0.408451022,0.54422322,,,,,,,,,,,,,,,,,,
DMR_up_984,0.012962047,0.045753146,-0.018116714,-0.00952775,-0.033963073,-0.016509499,0.03595834,0.016746167,-0.020340618,0.393716364,0.314928388,0.269528896,0.215739966,0.28665302,0.302651997,0.527576034,,,,,,,,,,,,,,,,,,
DMR_up_985,-0.034214931,0.000380652,-0.00027756,-0.005502794,-0.007987565,0.000640973,0.015612191,-0.007823745,0.004957845,0.447586917,0.304425958,0.197962137,0.13505212,0.19667817,0.249255077,0.528045037,,,,,,,,,,,,,,,,,,
DMR_up_986,-0.009759501,-0.005902973,0.004703329,-0.007262407,-0.031226584,0.015915071,0.023263928,0.014875393,-0.014365757,0.27138619,0.250787119,0.198815953,0.170864479,0.192569324,0.224738525,0.404155894,,,,,,,,,,,,,,,,,,
DMR_up_987,0.009297909,0.018853789,-0.002613497,-0.030031844,0.002893292,-0.04804495,0.026306863,0.037185878,-0.00454953,0.455409897,0.277938385,0.255175135,0.218414638,0.274531694,0.308447761,0.505679176,,,,,,,,,,,,,,,,,,
DMR_up_988,-0.013441874,-0.004329432,-0.024207398,0.002924562,-0.00060304,0.004424084,0.034805488,-0.008301988,-0.004712275,0.438230885,0.339125071,0.265608406,0.140759329,0.302632361,0.249064156,0.545727407,,,,,,,,,,,,,,,,,,
DMR_up_989,-0.068371609,-0.043819011,0.024178873,0.028006236,0.036779658,-0.028454982,0.016717724,0.007310855,-0.040719356,0.402250158,0.374592956,0.212322527,0.30068257,0.172261488,0.273764574,0.492049018,,,,,,,,,,,,,,,,,,
DMR_up_99,0.003527416,0.003275997,0.025502072,0.004208033,0.048394447,-0.104438872,-0.02315664,-0.054179935,0.100394897,0.386280465,0.253066364,0.173301337,0.148218959,0.240086029,0.219252119,0.509298902,,,,,,,,,,,,,,,,,,
DMR_up_990,0.074461961,-0.042594542,0.033637433,-0.029610031,-0.015909244,-0.015503025,0.019007698,0.001770826,0.049200883,0.450022626,0.320933688,0.249010199,0.230720138,0.306481971,0.297305604,0.509065851,,,,,,,,,,,,,,,,,,
DMR_up_991,0.00756346,0.012424754,-0.009368645,-0.005292156,0.011073665,-0.019407288,0.019327082,-0.002276165,-0.006481244,0.283182487,0.254614944,0.204572281,0.190474474,0.201249257,0.248034926,0.361189783,,,,,,,,,,,,,,,,,,
